id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5122731296,Sales Manager - Liability Sales| Kolkata,https://www.adzuna.in/details/5122731296?utm_medium=api&utm_source=6a80409c,Liability Acquistion,"Kolkata, West Bengal","Description To promote products and services of the Bank, with an aim to achieve given target, by direct and indirect sales/marketing. Identify and utilize opportunities to cross-sell other products of the Bank. Responsibilities Managerial Responsibilities Assist Sales Officers / Sr. Sales Officers/ AM - Sales in driving sales/marketing strategies. Ensuring recruitment, grooming , training retention and mentoring talents. Monitor and guide Officers / Sr. Sales Officers/ AM - Sales and ensure ac…",Sales Jobs,,,,full_time
5121412533,Software Developer Job In Rajput Protection,https://www.adzuna.in/details/5121412533?utm_medium=api&utm_source=6a80409c,Rajput Protection,"Ahmedabad, Gujarat","Job Description Job brief We are looking for a Software Developer to build and implement functional programs. You will work with other Developers and Product Managers throughout the software development life cycle. In this role, you should be a team player with a keen eye for detail and problem-solving skills. If you also have experience in Agile frameworks and popular coding languages (e.g. JavaScript), wed like to meet you. Your goal will be to build efficient programs and systems that serve …",IT Jobs,,,,part_time
5123166801,Site Reliability Engineer - DevOps,https://www.adzuna.in/land/ad/5123166801?se=0mAB3HoP8BG60LCKMncHCQ&utm_medium=api&utm_source=6a80409c&v=BE49CC1C09A7B12596B8170EB38335538A02E0B3,A Japanese Multinational,"Indore, Madhya Pradesh","A USA Subsidiary, is a rapidly growing, private equity backed SaaS product company that is powering some of the world's most important missions. RESPONSIBILITIES : 1. CI/CD Pipeline Management : - Design, implement, and maintain robust CI/CD pipelines for automated software deployment. - Collaborate with DevOps and engineering teams to integrate testing, monitoring, and security checks into pipelines. - Continuously improve deployment processes to ensure smooth and error-free production release…",IT Jobs,,permanent,,full_time
5120362478,SAP ABAP Developer,https://www.adzuna.in/details/5120362478?utm_medium=api&utm_source=6a80409c,Topcoder,"Noida, Ghaziabad",Professional experience: 8 Years of S/4HANA/ABAP/Technical experience Candidate in this role should have hands-on experience with SAP ABAP technologies. Responsibilities: Identify and resolve complex technical issues within our customer service- level agreements. • Translate Business User functional request requirements to build technical objects utilizing best practices. Able to perform under pressure during times like a system-down situation. Ability to work across multiple teams to troublesh…,IT Jobs,,,,
5121160102,GTM Expert - Founding Member (Launching AI Agents),https://www.adzuna.in/details/5121160102?utm_medium=api&utm_source=6a80409c,fn7.io,India,"GTM Founding Member (Part-Time, Equity) - Launch the AI Agent Revolution Passionate about launching disruptive AI? fn7 is building an AI Agent Factory, transforming product creation. Our first Agent, Helix, is disrupting mobile prototyping. We need a GTM Co-Founder to lead market entry and growth. You're Ideal If: GTM Pro: Proven success building & executing GTM for tech products . Sales & BD Ace: Track record driving revenue for SaaS , ideally AI Agents. Marketing Savvy: Experience marketing t…",Sales Jobs,,,,part_time
5123166476,Software Engineer - .Net/AngularJS/SQL Server,https://www.adzuna.in/land/ad/5123166476?se=0mAB3HoP8BG60LCKMncHCQ&utm_medium=api&utm_source=6a80409c&v=512EAD26580686DD91C28723512AF068433F00EA,Grownex HR Solution,"Noida, Ghaziabad","Role & Responsibilities : Estimates and develops scalable solutions using .Net technologies in a highly collaborative agile environment with strong experience in C#, ASP.net Core, Web API. Develops relevant documentation around the solutions. Develops SP , query ,table schema in Sql-server Conducts/participates in Code Reviews with Peers/Technical Lead. Performs unit, integration and system testing to ensure quality release of the product. Contributes to system architectural design and planning…",IT Jobs,,permanent,,full_time
5120356369,"Mutual Funds/Asset Management - Operations, Client Servicing Executive",https://www.adzuna.in/details/5120356369?utm_medium=api&utm_source=6a80409c,The Search House,"Delhi, India","Client Coordination Role in a Fintech/NBFC/Mutual Fund/ Investment company Assisting with client servicing regarding reports, online and offline transactions, and operation services Assisting clients with onboarding, fee payment, and making vendor payments - Maintain accounts and manage compliances Manage internal software for reporting Should be flexible with any kind of operations role Min 1 Year and Max 8 Years Client Coordination Role in Mutual Funds Industry Good written and spoken English…",Accounting & Finance Jobs,,,,
5120357061,Senior Analyst - Mergers and Acquisitions,https://www.adzuna.in/details/5120357061?utm_medium=api&utm_source=6a80409c,AtkinsRéalis,India,"Job Description We’re AtkinsRéalis, a world class Engineering Services and Nuclear organization. We connect people, data and technology to transform the world's infrastructure and energy systems. Together, with our industry partners and clients, and our global team of consultants, designers, engineers and project managers, we can change the world. Created by the integration of long-standing organizations dating back to 1911, we are a world-leading professional services company dedicated to engi…",Accounting & Finance Jobs,,,,full_time
5122718304,Network Security,https://www.adzuna.in/details/5122718304?utm_medium=api&utm_source=6a80409c,Trigent Software Private Limited,"Chauth Ka Barwara, Sawai Madhopur","Network Security Location: Bangalore Exp:7Yrs Position Description: FortiGate,Panorama & Cisco ASA, Firewalls, access and perimeter control, vulnerability management and F5 loadbalancers , Palo-Alto Hands-on troubleshooting experience and configuration management of firewalls (FortiGate,Panorama & Cisco ASA ) Network Security and related technologies, Firewalls, access and perimeter control, vulnerability management Certification on firewalls (Palo-Alto, Fortigate or ASA) Good knowledge on F5 l…",IT Jobs,2500000.0,,2500000.0,
5120359942,Lead Engineer - Hybrid,https://www.adzuna.in/details/5120359942?utm_medium=api&utm_source=6a80409c,RTX,India,"Date Posted: 2025-03-21 Country: India Location: Phase-II, 7th Floor, Block-III, DLF Commercial Developer Ltd., Plot No. 129 to 132, APHB Colony, Gachibowli, Hyderabad, Telengana, India Position Role Type: Unspecified Overview: We are looking for a 3 years of experienced Quality Assurance tester who has got expertise in functional and automation testing with Selenium C#. Strong understanding of Web Test Framework and proficient in designing and developing reusable testing frameworks for efficie…",IT Jobs,,,,full_time
5120361958,Manager - PDM,https://www.adzuna.in/details/5120361958?utm_medium=api&utm_source=6a80409c,Sagility India Limited,India,"Sagility combines industry-leading technology and transformation-driven BPM services with decades of healthcare domain expertise to help clients draw closer to their members. The company optimizes the entire member/patient experience through service offerings for clinical, case management, member engagement, provider solutions, payment integrity, claims cost containment, and analytics. Sagility has more than 25,000 employees across 5 countries. Job title: Manager - PDM Job Description: Provider…",IT Jobs,,,,full_time
5121572301,RETAIL COUNTER MANAGER,https://www.adzuna.in/details/5121572301?utm_medium=api&utm_source=6a80409c,Camerry Ice Cream,India,Job description Camerry Ice Cream is seeking a dynamic and motivated Retail Counter Manager to oversee daily operations at our retail counter If you are passionate about customer service team leadership and creating delightful customer experiences wed love to hear from you Key Responsibilities Manage the retail counter operations ensuring smooth daily activities Lead and supervise a team of retail associates including scheduling and performance management Provide exceptional customer service to…,Retail Jobs,,,,
5122681749,Requirement for PRT Hindi Teacher for CBSE Board at Tirupati,https://www.adzuna.in/details/5122681749?utm_medium=api&utm_source=6a80409c,EducoHire,"Rompicherla, Chittoor","Requirement for PRT Hindi Teacher for a CBSE Board at Tirupati Salary-20-35k(Negotiable based on demo and experience) Food and Accommodation for outstation candidates -(6 days of study hours(05:30pm-07:30pm)) Requirements Qualification: B.ed Hindi /Equivalent Experience:2-5 Yrs,CBSE board experience Benefits Food and Accommodation",Scientific & QA Jobs,2000000.0,permanent,35000.0,
5121572544,Graphic Designer,https://www.adzuna.in/details/5121572544?utm_medium=api&utm_source=6a80409c,Thought Factory Design,India,The ideal candidate is a creative team player talented at visualisation and an Adobe software expert You will be responsible for developing marketing and communications content that will separate us from the crowd Responsibilities Collaborate with internal partners to interpret project briefs and develop relevant concepts into content Ensure that all products are proofed and ready for delivery or posting Prepare files and concept boards for client review and presentation Qualifications Bachelor…,"PR, Advertising & Marketing Jobs",,,,
5121571794,Sr Officer APC India,https://www.adzuna.in/details/5121571794?utm_medium=api&utm_source=6a80409c,Herbalife International India Pvt Ltd,"Raipur, Chhattisgarh",Overview THE ROLE Provide dedicated support and coaching to Herbalife Nutrition Distributors so that they can conduct their businesses in a correct ethical and fair manner Provide a world class customer service experience and develop strong partnerships with Herbalife Nutrition Distributors and Business Partners with emphasis on providing subject matter expertise SME and support on the Rules of Conduct Business Marketing Plan local regulatory requirements policies and procedures How You Would C…,"PR, Advertising & Marketing Jobs",,,,
5120358505,Overall Resume Pool,https://www.adzuna.in/details/5120358505?utm_medium=api&utm_source=6a80409c,Sagility India Limited,India,"Sagility combines industry-leading technology and transformation-driven BPM services with decades of healthcare domain expertise to help clients draw closer to their members. The company optimizes the entire member/patient experience through service offerings for clinical, case management, member engagement, provider solutions, payment integrity, claims cost containment, and analytics. Sagility has more than 25,000 employees across 5 countries. He/she will be responsible for overall hiring for …",IT Jobs,,,,
5120361944,Software Engineer I (Python | AWS | DB | Angular),https://www.adzuna.in/details/5120361944?utm_medium=api&utm_source=6a80409c,Leading source of information about insurance risk,"Hyderabad, Telangana","Description Job Summary: If you’re looking for a career that transforms, inspires, challenges, and rewards you, then come join us Verisk Analytics is a global supplier of risk assessment services and decision analytics for customers in a variety of markets, including insurance, healthcare, financial services, supply chain, and others. At Verisk, you’ll be part of an organization that’s committed to serving the long-term interests of our stakeholders, including the communities where we operate. …",IT Jobs,,,,full_time
5120358986,Chef de Partie- Western,https://www.adzuna.in/details/5120358986?utm_medium=api&utm_source=6a80409c,Marriott International,India,"Description POSITION SUMMARY Prepare special meals or substitute items. Regulate temperature of ovens, broilers, grills, and roasters. Pull food from freezer storage to thaw in the refrigerator. Ensure proper portion, arrangement, and food garnish. Maintain food logs. Monitor the quality and quantity of food that is prepared. Communicate assistance needed during busy periods. Inform Chef of excess food items for use in daily specials. Inform Food & Beverage service staff of menu specials and ou…",Hospitality & Catering Jobs,,,,full_time
5120355901,Software Engineer (Dot Net),https://www.adzuna.in/details/5120355901?utm_medium=api&utm_source=6a80409c,NICE,"Pune, Maharashtra","At NICE, we don’t limit our challenges. We challenge our limits. Always. We’re ambitious. We’re game changers. And we play to win. We set the highest standards and execute beyond them. And if you’re like us, we can offer you the ultimate career opportunity that will light a fire within you. So, what’s the role all about? We are looking for a Software Engineer to join our growing team of highly skilled engineers working on a variety of applications and services to support our omni-channel, proac…",IT Jobs,,,,
5121147794,Associate Recruiter/Sourcer - IT/Tech (2 to 4 yrs of exp.),https://www.adzuna.in/details/5121147794?utm_medium=api&utm_source=6a80409c,Korn Ferry,"Bangalore, Karnataka","About us Korn Ferry is a global organizational consulting firm, helping clients synchronize organization's talent strategy and structure to drive superior performance by providing client-focused solutions. This is delivered through various deep specialisms within - RPO, Executive Search, Leadership Development and Talent Consulting. Korn Ferry operates and serves its clients by partnering in over 50 countries across worldwide markets with more than 10,000 dedicated specialists in various domain…",HR & Recruitment Jobs,,,,
5120625390,GEDU Global Education - Backend Developer - ASP/.Net/Javascript,https://www.adzuna.in/land/ad/5120625390?se=0mAB3HoP8BG60LCKMncHCQ&utm_medium=api&utm_source=6a80409c&v=CACF477B52F04EE5EA2265EBD5BF4620DBF23726,Gedu global education,"Noida, Ghaziabad","Key Responsibilities : - Highly motivated individual who can deliver high-quality software solutions. - Oversee the entire software development lifecycle, from planning and design to implementation, testing, and deployment. - Collaborate with stakeholders to gather requirements, define project scope, and create detailed project plans. - Ensure projects are delivered on time, within scope, and within budget. - Conduct regular team meetings, code reviews, and performance evaluations. - Identify a…",IT Jobs,,permanent,,full_time
5122107952,Java Pega - Senior Engineer II - India,https://www.adzuna.in/details/5122107952?utm_medium=api&utm_source=6a80409c,American Express,"Karnataka, India","Description You Lead the Way. We've Got Your Back. With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities and each other. Here, you'll learn and grow as we help you create a career journey that's unique and meaningful to you with benefits, programs, and flexibility that support you personally and professio…",IT Jobs,,,,
5120361407,"Sales/BD Executives/Managers- Cargo, Custom Clearance Services",https://www.adzuna.in/details/5120361407?utm_medium=api&utm_source=6a80409c,The Search House,"Delhi, India","Business development is the process of identifying new opportunities for growth and expansion and building relationships with customers, partners, and other stakeholders to achieve these goals. It involves creating and executing strategies to increase revenue, improve profitability, and expand the reach and impact of a business. To use business development effectively, it's important to follow these steps: Define your goals: Start by defining your business development goals. This could include …",Sales Jobs,,,,
5122890474,FS Advisory Consultant,https://www.adzuna.in/details/5122890474?utm_medium=api&utm_source=6a80409c,NTT DATA Services,"Noida, Ghaziabad","Engage with business users, understand problem statement and agree scope of engagement Interview product owners to understand as-is business processes and then develop customer-driven to-be processes Support the Business by documenting process models and identify opportunities for improvement Ability to map customer experience using tools like personas, customer journeys etc. Gather and analyse statistical data from the business areas for supporting business case for change Research and analyse…",IT Jobs,,,,
5122718325,Java Backend Developer,https://www.adzuna.in/details/5122718325?utm_medium=api&utm_source=6a80409c,TrekRecruit LLC,"Cahmrajendrapet, Bangalore","Job Title: Java Backend Developer Location: Bangalore, Karnataka (Remote) Duration: Full Time Requirement: 3 years of experience Should be able Develop and build java based solutions (components / modules) . Hands on Experience in technology areas like Core Java, Java 8, Web services (SOAP and REST). Experience in Spring framework like Spring boot, Spring Data JPA, REST/SOAP services, Spring cloud, Spring MVC, JSON & XML based processing. Strong command on Java/J2EE & OOPs concepts and current …",IT Jobs,,,,
5121571789,Club Manager,https://www.adzuna.in/details/5121571789?utm_medium=api&utm_source=6a80409c,Hotel and club,"Raipur, Chhattisgarh",A Club Executive in the hotel industry typically oversees the operations and management of a hotels club lounge or executive lounge Heres a detailed job description Key Responsibilities 1 Club Lounge Management Oversee the daily operations of the club lounge ensuring exceptional service food and beverage quality 2 Guest Experience Foster strong relationships with club guests understanding their needs and tailoring services to exceed their expectations 3 Team Leadership Supervise and motivate a …,Hospitality & Catering Jobs,,,,
5121571848,Sales Executive,https://www.adzuna.in/details/5121571848?utm_medium=api&utm_source=6a80409c,S P ADVERTISING,"Raipur, Chhattisgarh",We are seeking highly motivated and resultsdriven Sales Executives to join our advertising company The ideal candidate will be responsible for identifying and securing new business opportunities building strong client relationships and achieving sales targets They should have excellent communication and negotiation skills a deep understanding of advertising trends and the ability to develop tailored solutions for clients A proven track record in sales preferably within the advertising or media …,Sales Jobs,,,,
5120362520,Senior Backend Engineer,https://www.adzuna.in/details/5120362520?utm_medium=api&utm_source=6a80409c,Jump Start,India,"Zenzap is a stealth startup on a mission to transform the way teams communicate. With over 500M employees still fall back to platforms like WhatsApp for their day to day work chat, Zenzap introduces a high-performance messaging platform which has the slickness and intuitiveness for the employee while providing administration and provisioning tools for the organization. Unlike other platforms which excel on a single platform - on the mobile or the desktop, Zenzap provides best-in-class experienc…",IT Jobs,,,,
5121571379,Backend Executive work Data entry PartTime Work,https://www.adzuna.in/details/5121571379?utm_medium=api&utm_source=6a80409c,Aspect Solution,India,Part time works Computer works Home based works For Students housewifes Retired person Job Employees The golden opportunity you are seeking is in yourself Position Fresher Computer Operator Data Entry Operator Job Type Temporary Job Schedule FullTime Part time Career Level Experienced fresher skills needed basic computer knowledge Work from smartphone or laptop or by any gadgets can be done with internet connectivity No Age BarNo Work Pressure No Targets Job responsibility Job Responsibilities …,Part time Jobs,,,,
5122883767,Creative Designer,https://www.adzuna.in/details/5122883767?utm_medium=api&utm_source=6a80409c,Workplace Options,"Bangalore, Karnataka","Workplace Options: Founded in 1982, WPO is the largest independent provider of holistic wellbeing solutions. Through our customized programs, and comprehensive global network of credentialed providers and professionals, we support individuals to become healthier, happier and more productive both personally and professionally. Trusted by 51% of Fortune 500 companies, we deliver high quality care digitally and in-person to over 88 million individuals across 127,000 organizations in more than 200 …",Creative & Design Jobs,,,,full_time
5120355608,Software Support Executive-RFID System,https://www.adzuna.in/details/5120355608?utm_medium=api&utm_source=6a80409c,The Search House,"Delhi, India","The software support personnel will be given training on the in-house software developed by the company which enables Web-based RFID, Time and Attendance Monitoring Systems, Library Management Systems, Fixed Asset Management Systems, Document &amp; File Management Systems, Automatic Gate Entry Systems, Visitor Management Systems, full-fledged HR Management systems, and more. You will provide remote support and give training to customers on how to effectively use and manage the RFID system insta…",IT Jobs,,,,
5121571722,SALES PERSON FOR TOURS AND TRAVELS,https://www.adzuna.in/details/5121571722?utm_medium=api&utm_source=6a80409c,DEEAH INTERNATIONAL,India,Company Description We suggest you enter details here Role Description This is a fulltime onsite role for a Sales Person for Tours and Travels at DEEAH INTERNATIONAL in Rajkot The Sales Person will be responsible for promoting selling and booking travel packages providing exceptional customer service and maintaining client relationships They will also be involved in coordinating with vendors preparing quotations and handling inquiries and concerns Qualifications Sales and Marketing skills Excel…,Sales Jobs,,,,
5120625329,Genesys Cloud Architect - Contact Center Solutions,https://www.adzuna.in/land/ad/5120625329?se=0mAB3HoP8BG60LCKMncHCQ&utm_medium=api&utm_source=6a80409c&v=C57600C6D700E20123C6E34CF1FF5035EEE0D18E,Prakhar Software Solutions Private Limited,India,"Job Title : Genesys Cloud Architect. Experience : 7 Years. Location : Remote. Employment Mode : Contract to Hire 6 Months to 1 Year (Extendable). Job Summary : We are seeking a highly skilled Genesys Cloud Architect to design and implement scalable, efficient, and user-friendly contact center solutions. The ideal candidate should have extensive experience in Genesys Cloud, contact center technologies, and CRM integrations, while collaborating with cross-functional teams to drive innovative solu…",IT Jobs,,permanent,,full_time
5122681962,Stress Engineer,https://www.adzuna.in/details/5122681962?utm_medium=api&utm_source=6a80409c,Excellence and Eminence LLP,"Richmond Town, Bangalore","We are looking for a Stress Engineer with 1-7 Years of Experience for our Esteem client for the Bangalore Location. Key Skills: SOM, Hand calculation, stress analysis, Avionics, classical. Must have experience in Landing Gear Roles and Responsibilities: • Should have Strong knowledge and experience in Aerospace Industry and expertise in Structural analysis (Both Static and Fatigue) • Carry out hand calculation through classical approach using strength of materials and free body concepts. • Hand…",Engineering Jobs,1400000.0,permanent,0.0,full_time
5120356201,Medical Scribe Trainee ( Fresher ),https://www.adzuna.in/details/5120356201?utm_medium=api&utm_source=6a80409c,Augmentive Business 7 Solution,"Mohali, Punjab","Important Notice : We are full with Fresher Medical Scribe Trainee Positions. We are just collecting application currently for our future hiring. You will get this update only if we will start hiring in future. You can submit your application for future hiring. Job Role : A Clinical Support Specialist/Medical Scribe serves as a pivotal member of the healthcare team, acting as a personal assistant to physicians by documenting patient encounters in real-time. This role requires a sharp attention …",Healthcare & Nursing Jobs,,,,
5120357533,AsstDir-Sales JW Marriott Bengaluru Prestige Golfshire Resort & Spa,https://www.adzuna.in/details/5120357533?utm_medium=api&utm_source=6a80409c,Marriott International,"Mumbai, Maharashtra","Description JOB SUMMARY Assists in leading the property’s segmented sales effort (e.g., group, transient, association, corporate, etc.) and assists in the implementation of the segment sales strategy and achieving segment revenue goals, property revenue goals and guest and employee satisfaction. Conducts all day-to-day activities related to the sales function with a focus on building long-term, value-based customer relationships that enable achievement of property sales objectives. Achieves per…",Sales Jobs,,,,full_time
5120356306,Assistant Manager - Human Resources,https://www.adzuna.in/details/5120356306?utm_medium=api&utm_source=6a80409c,TAN,India,"Company Summary First American (India) is a GCC (Global Capability Center) of the First American Financial Corporation (NYSE: FAF) family of companies. FAI is a proud member of the FORTUNE 500 companies and has been amongst the Fortune 100 Best Companies to Work For® list for eight consecutive years. First American Financial Corporation provides comprehensive title insurance, closing/settlement, property data and technology solutions. First American (India) creates quality solutions for its cus…",HR & Recruitment Jobs,,,,full_time
5122082987,Data Engineer,https://www.adzuna.in/details/5122082987?utm_medium=api&utm_source=6a80409c,Kyndryl,"Gurgaon, Haryana","Who We Are At Kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. So why work at Kyndryl? We are always moving forward - always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities. The Role Are you ready to dive headfirst into the captivating world of data engineering at Kyndryl? As a Data Engineer, you'll be the visionary behind our…",IT Jobs,,,,
5121147386,Studio Manager,https://www.adzuna.in/details/5121147386?utm_medium=api&utm_source=6a80409c,Aliens Tattoo,"Kochi, Ernakulam","Job Summary: We are seeking a smart, talented, energetic, and dynamic individual for the position of Studio Manager at our tattoo studio. This role requires exceptional leadership, organizational skills, and a passion for creating a high-energy, customer-focused environment. The Studio Manager will oversee daily operations, client relations, sales strategies, artist coordination, and compliance with company standards. They will also play a key role in maintaining the studio’s unique atmosphere …",Sales Jobs,,,,
5121572300,Senior Backend Developer NodeJS NestJS Net,https://www.adzuna.in/details/5121572300?utm_medium=api&utm_source=6a80409c,Yokomet,India,Company Description Yokomet is a dynamic IT startup specializing in crafting cuttingedge software solutions innovative product development and impactful digital marketing strategies We create and implement scalable highperformance applications that boost engagement and streamline operations for businesses to thrive in the digital age With our AIpowered solutions digital marketing expertise and cloud consulting services we deliver secure and tailored strategies aimed at driving growth Based in K…,IT Jobs,,,,
5120362526,GN - SC&O - SCM Planning - O9- Analyst,https://www.adzuna.in/details/5120362526?utm_medium=api&utm_source=6a80409c,ASOL,India,"Job Title - GN - SC&O - SCM Planning - O9- Analyst Management Level: 11-Analyst Location: Pune, PDC3B Must-have skills: O9 Control Tower Good to have skills: Ability to leverage design thinking, business process optimization, and stakeholder management skills. Job Summary: This role involves driving strategic initiatives, managing business transformations, and leveraging industry expertise to create value-driven solutions. Roles & Responsibilities: Provide strategic advisory services, conduct m…",IT Jobs,,,,full_time
5122877841,Node JS AWS,https://www.adzuna.in/details/5122877841?utm_medium=api&utm_source=6a80409c,Virtusa Referral Program,"Pune, Maharashtra","We are seeking an experienced Senior Serverless Developer to join our dynamic team. The ideal candidate will have a strong background in Node.js and AWS Lambda, with a proven track record of building and deploying serverless applications. You will be responsible for designing, developing, and maintaining scalable and efficient serverless solutions. As a Senior Consultant, you will be responsible for architecting, designing, and developing serverless applications using Node.js and AWS Lambda. Yo…",IT Jobs,,,,
5121572246,Back Office Coordinator,https://www.adzuna.in/details/5121572246?utm_medium=api&utm_source=6a80409c,Divine HR Services,India,Dear Applicant Join our companyas a Data Entry Operator and enjoy working remotely from home Skills Required Basic to advanced typing speed Job Positions Available Computer Operator Data Entry Operator Back Office Support PartTime Jobs Offline PartTime Work From Home Job Type Work From Home Data Entry PartTime or FullTime Online Jobs Eligibility Open to candidates with qualifications ranging from 10th Pass 12th Pass Diploma Graduate or Post Graduate Job Location This position is remote meaning …,Admin Jobs,,,,
5121857034,"SDE - II, Stores TA",https://www.adzuna.in/details/5121857034?utm_medium=api&utm_source=6a80409c,Amazon Dev Center India - Hyderabad,"Hyderabad, Telangana","This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570 FCs across NA, EU and JP regions. With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly com…",IT Jobs,,contract,,full_time
5120360866,Senior Manager CCO,https://www.adzuna.in/details/5120360866?utm_medium=api&utm_source=6a80409c,Lloyds Offshore Global Services,India,"End Date Friday 30 May 2025 We Support Flexible Working – Click here for more information on flexible working options Flexible Working Options Hybrid Working Job Description Summary We are looking for a dynamic and adaptable individual, able to use and learn new skills in varying circumstances. You'll be curious about technology and understanding how things work and influence positively - demonstrating the right values and behaviours and encouraging this in team members. Job Description Key Res…",Engineering Jobs,,,,full_time
5120625298,Senior React Native Developer - iOS/Android Platforms,https://www.adzuna.in/land/ad/5120625298?se=YL4J3noP8BGz0dSC6rWCew&utm_medium=api&utm_source=6a80409c&v=66022E55C4F7DCCC933D429F7E5A6BCBD50CD583,TEAM GEEK SOLUTIONS PRIVATE LIMITED,"Pune, Maharashtra","Job Description : We are looking for a Senior React Native Developer with 5 years of experience in mobile application development, specifically in React Native, MySQL, Bluetooth integration, and Map services. The ideal candidate will be responsible for developing and maintaining high-performance mobile applications with seamless hardware and database integrations. Key Responsibilities : - Develop and maintain cross-platform mobile applications using React Native for iOS and Android. - Integrate…",IT Jobs,,permanent,,full_time
5121160152,Business Analysis,https://www.adzuna.in/details/5121160152?utm_medium=api&utm_source=6a80409c,Tata Consultancy Services,"Hyderabad, Telangana",Role: Business Analysis Required Technical Skill Set: Business Analysis Desired Experience Range: 08 - 10 yrs Notice Period: Immediate to 30Days only Location of Requirement: Hyderabad We are currently planning to do a Virtual Interview on 03 th April 2025 (Thursday) Date – 03 th April 2025 (Thursday) Job Description: Primary Skill The Senior Technical Business Analyst in D&B’s global Compliance & Risk product business unit is a crucial role in partnering with Product management and Technology …,IT Jobs,,,,
5121170954,"Metrics Design and Management Sr Analyst - AVP, C12 - Banking & International, Pune",https://www.adzuna.in/details/5121170954?utm_medium=api&utm_source=6a80409c,Citigroup,"Pune, Maharashtra","Citi is looking for a Data Analyst & Visualization specialist to join our team, to build high performance Analytical Dashboards (among others) used by senior stakeholders across our franchise. This Data Visualization Sr Analyst - will work within one or more teams across B&I Data and the subject matter experts to design, validate, develop, and deploy both minimum viable products (MVP) as well as ready to deploy solutions. This role assesses, evaluates, and analyzes data challenges and provide r…",IT Jobs,,,,full_time
5122283708,"Staff Engineer, Java (Elastic Search)",https://www.adzuna.in/details/5122283708?utm_medium=api&utm_source=6a80409c,Nagarro,"Bangalore, Karnataka","Job Description REQUIREMENTS: Total experience 7 years Extensive experience in back-end development utilizing Java 8 or higher, Spring Framework (Core/Boot/MVC), Hibernate/JPA, and Microservices Architecture. Experience with Elastic Search, MongoDB and messaging systems like Kafka. Hands-on experience with REST APIs, Caching system (e.g Redis) etc. Proficiency in Service-Oriented Architecture (SOA) and Web Services (Apache CXF, JAX-WS, JAX-RS, SOAP, REST). Hands-on experience with multithreadin…",IT Jobs,,,,
5121572213,PYTHON,https://www.adzuna.in/details/5121572213?utm_medium=api&utm_source=6a80409c,Hustlr India Edtech,India,Overview The Python Developer plays a crucial role in the development and maintenance of software solutions that leverage the Python programming language As technology continues to evolve the demand for highquality efficient and scalable applications has increased significantly This role is essential for driving innovation and ensuring that the organization remains competitive in the market The Python Developer will work closely with other developers data scientists and project managers to deli…,IT Jobs,,,,
5121171003,Digital S/W Eng Sr Analyst - C12 - PUNE,https://www.adzuna.in/details/5121171003?utm_medium=api&utm_source=6a80409c,Citigroup,"Pune, Maharashtra","The Digital S/W Engineer Sr Analyst is a seasoned professional role. Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work-flow for the area or function. Integrates subject matter and industry expertise within a defined area. Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business. Evaluates…",IT Jobs,,,,full_time
5120359931,Card Analytics,https://www.adzuna.in/details/5120359931?utm_medium=api&utm_source=6a80409c,Asterion,India,"Exp - 2-5yrs - 25828759 Current location - Pune Education - Any Master Industry: Credit Cards, Financial Services, Banking Understanding of statistics and probabilities Credit Cards and Retail Banking products is a plus Credit card business financials like P&L items",Accounting & Finance Jobs,,,,
5122668738,Senior Digital Marketing Specialist,https://www.adzuna.in/details/5122668738?utm_medium=api&utm_source=6a80409c,Accion International,India,"About Accion Accion is a global nonprofit on a mission to create a fair and inclusive economy for the nearly two billion people who are failed by the global financial system. We develop and scale responsible digital financial solutions for small business owners, smallholder farmers, and women, so they can make informed decisions and improve their lives. Through targeted investment strategies, advisory solutions, and expert thought leadership, we work with local partners to develop and scale che…","PR, Advertising & Marketing Jobs",,,,
5120361542,"Platform Kernel Engineer, ChromeOS",https://www.adzuna.in/details/5120361542?utm_medium=api&utm_source=6a80409c,Google,"Bangalore, Karnataka","Minimum qualifications: Bachelor’s degree or equivalent practical experience. 5 years of experience with software development in C++, C, or Python; and with data structures/algorithms. 3 years of experience with developing large-scale infrastructure, distributed systems or networks, or experience with compute technologies, storage or hardware architecture. Preferred qualifications: Master's degree or PhD in Computer Science or related technical field. Experience building consumer electronics wi…",IT Jobs,,,,
